SCAB,SCAN,SCAS,SCAPP,SCACS,SCAI46,SCAI47,SCBALL,SCBALP,SCBAL,SCSUM0,SCSUM1,SCSUM2,SCSUMD,SCSUMC,SCRBA,SCAIE6,SCSUMA,SCSHN,SCCTP,SCACT,SCACD,SCSAC,SCNANC,SCCNAL,SCCCY,SCCNAR,SCCNAP,SCAI35,SCAI36,SCAI66,SCAI71,SCAI72,SCAIA0,SCAIA1,SCAIA2,SCAIA3,SCAIB0,SCAIB1,SCAIB2,SCAIB3,SCAIB4,SCAIC5,SCAIE0,SCAIE4,SCAIF0,SCAIH2,SCAIF5,SCAIH1,SCAIH3,SCAIH5,SCAIH4,SCAI10,SCAI11,SCAI12,SCAI31,SCAI32,SCAI14,SCAI17,SCAI20,SCAIE1,SCAID2,SCAIF2,SCSFC,SCBALS,SCNPE,SCSTML,SCSTNL,SCAI21,SCAID4,SCAID5,SCAI37,SCAI60,SCAI61,SCAI64,SCAI65,SCAID6,SCAID7,SCAID3,SCAI73,SCAIF6,SCAIF7,SCAIH6,SCRETP,SCAI80,SCAI81,SCAI82,SCAI83,SCAI84,SCAI85,SCAI86,SCAI87,SCAI90,SCAI91,SCAI92,SCAI93,SCAI94,SCAI95,SCAI96,SCAI97,SCNS3,SCOAD,SCDLE,SCCAD,SCODL,SCLED,SCDLM,SCP1R,SCP2R,SCP3R,SCP4R,SCP5R,SCC1R,SCC2R,SCC3R,SCC4R,SCC5R,SCACO,SCLNM,SCAI62,SCAI63,SCAI30,SCIDB,SCAI13,SCAI15,SCAI16,SCAI24,SCAI25,SCAI67,SCAI26,SCAIC4,SCII0A,SCAI54,SCAIG0,SCAIG1,SCAIG2,SCAIG3,SCAIG4,SCAIG5,SCAIG6,SCAIG7,SCSUML,SCAI33,SCCSFC,SCCSTL,SCCSTN,SCSHNA,SCSHNM,SCCNAI,SCAIC7,SCAIA5,SCYFON,SCDFRQ,SCFBLS,SCFSTL,SCFDT,SCAIA6,SCAIA7,SCAIB5,SCAIB6,SCSTC,SCAIB7,SCDODL,SCAODL,SCAII4,SCAII5,SCAII6,SCAII7,SCAIJ0,SCAIJ1,SCAIJ2,SCAIJ3,SCAIJ4,SCAIJ5,SCAIJ6,SCAIJ7,SCAIK0,SCAIK1,SCAIK2,SCAIK3,SCAIK4,SCAIK5,SCAIK6,SCAIK7,SCAIL0,SCAIL1,SCAIL2,SCAIL3,SCAIL4,SCAIL5,SCAIL6,SCAIL7,SCAIM0,SCAIM1,SCAIM2,SCAIM3,SCAIM4,SCAIM5,SCAIM6,SCAIM7,SCAIN0,SCAIN1,SCAIN2,SCAIN3,SCAIN4,SCAIN5,SCAIN6,SCAIN7,SCCLT,SCPAB,SCOLDA,SCPCHD,SCBALB,SCSMBC,SCSMBD,SCSMBA,SCSMB0,SCSMB1,SCSMB2,SCBALO,SCSMOC,SCSMOD,SCSMOA,SCSMO0,SCSMO1,SCSMO2,SCRBB,SCYIK5,SCRBC,SCCNTP,SCCHGS,SCPRID,SCBID,SCSEID,SCSHD,SCSHDB,SCSHDO,SCSSCF,SCSSFL,SCSSFR,SCTADT,SCTADN,SCAUDT,SCAUNO
1003,111337,003,01,A,N,N,3907653,,3907653,,58990,7162,,,60000,,,Daphine,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0960604,,,,,1190303,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,111338,003,01,A,N,N,7162149,,7162149,,58780,33161,,,90000,,,Kim,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0971220,,,,,1190306,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,111339,009,01,A,N,N,1815107,,1815107,,64764,61102,,,20000,,,Felton,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0950806,,,595357,1191230,1181127,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,111340,005,01,A,N,N,1045972,,1045972,,94547,60806,,,30000,,,Clorinda,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0960319,,,,,1181222,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,111341,005,01,A,N,N,3089084,,3089084,,8260,50990,,,20000,,,Freda,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0960927,,,,,1180506,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,111342,006,01,A,N,N,2811014,,2811014,,67417,77410,,,90000,,,Dora,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0961012,,,,,1180629,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,111343,008,01,A,N,N,4951138,,4951138,,98900,92840,,,80000,,,Tarah,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0910823,,,,,1180802,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,111344,002,01,A,N,N,2331940,,2331940,,59453,95371,,,10000,,,Tommye,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0971126,,,,,1180317,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,111345,009,01,A,N,N,3257405,,3257405,,43975,19738,,,70000,,,Bridgett,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0890427,,,,,1181105,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,111346,001,01,A,N,N,1350442,,1350442,,39883,4560,,,80000,,,Lera,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0930515,,,566112,1220624,1190313,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,111347,004,01,A,N,N,1746329,,1746329,,98746,15291,,,40000,,,Ricardo,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0951023,,,960754,1200831,1180402,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,111348,001,01,A,N,N,2299398,,2299398,,96194,33175,,,20000,,,Kira,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0971019,,,629427,1191031,1181103,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,111349,008,01,A,N,N,6868717,,6868717,,77169,22046,,,10000,,,Colby,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0910130,,,,,1180820,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,111350,003,01,A,N,N,1245620,,1245620,,13667,74645,,,80000,,,Janis,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0890414,,,405960,1220628,1180217,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,111351,009,01,A,N,N,5613371,,5613371,,67909,89881,,,40000,,,Joaquin,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0870105,,,,,1180903,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,111352,009,01,A,N,N,3316107,,3316107,,91333,69983,,,10000,,,Lyndsey,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0990702,,,,,1180902,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,111353,007,01,A,N,N,8339306,,8339306,,88117,2108,,,40000,,,Jacinda,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0951027,,,161476,1200308,1180122,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,111354,008,01,A,N,N,1459061,,1459061,,29345,17904,,,40000,,,Rudolph,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0950929,,,,,1190209,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,111355,001,01,A,N,N,9937029,,9937029,,10893,39841,,,80000,,,Chuck,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0920702,,,,,1181029,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,111356,009,01,A,N,N,2077886,,2077886,,50464,48907,,,50000,,,Marlon,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0870713,,,468362,1221115,1181127,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,111357,008,01,A,N,N,4590997,,4590997,,42132,50030,,,80000,,,Wesley,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0880814,,,,,1190212,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,111358,009,01,A,N,N,6205573,,6205573,,28220,53548,,,10000,,,Karoline,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0980301,,,,,1180324,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,111359,007,01,A,N,N,4847186,,4847186,,60414,29710,,,30000,,,Minerva,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0920518,,,,,1180128,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,111360,008,01,A,N,N,5056959,,5056959,,59905,66386,,,40000,,,Vernice,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0860831,,,,,1180330,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,111361,007,01,A,N,N,8820827,,8820827,,55620,90118,,,40000,,,Alden,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0880123,,,,,1181024,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,111362,005,01,A,N,N,5926735,,5926735,,95006,63667,,,10000,,,Na,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0920727,,,,,1190217,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,111363,007,01,A,N,N,6898397,,6898397,,63614,43719,,,80000,,,Addie,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0951216,,,,,1180813,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,111364,005,01,A,N,N,8510994,,8510994,,43728,89284,,,90000,,,Kylee,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0891119,,,,,1190126,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,111365,006,01,A,N,N,4294997,,4294997,,94244,37769,,,70000,,,Isobel,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0960924,,,220711,1210725,1180614,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,111366,001,01,A,N,N,6423605,,6423605,,69107,84927,,,40000,,,Blanca,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0990823,,,,,1190108,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,111367,005,01,A,N,N,8845998,,8845998,,33204,87608,,,60000,,,Glenna,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0850101,,,886865,1190427,1190125,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,111368,001,01,A,N,N,3030039,,3030039,,34167,25658,,,30000,,,Rosalyn,,SB,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0970430,,,,,1180105,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,111369,004,01,A,N,N,9442323,,9442323,,55191,84328,,,50000,,,Laurine,,CC,04,101,1004,TH,USD,TH,TH,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0851023,,,,,1181210,A1,B1,A+,CF,DE,A0,D3,XA,Y6,R3,R01,EN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
